bodyname; position x; position y; position z
uranus;-12.4992;13.8212;0.205257
neptune;-1.55744;-30.3187;0.659328
sun;0.0158565;-0.00216254;-0.000457471
jupiter;-4.65886;2.69005;0.0880895
saturn;-8.83705;-3.92653;0.424021
uranus;-16.7407;7.77558;0.238655
neptune;4.11759;-30.021;0.522316
sun;0.00739504;0.00700292;-0.000291438
jupiter;1.81966;-4.85732;-0.0154203
saturn;-1.62064;-9.91855;0.217515
uranus;-18.391;0.530515;0.235127
neptune;9.64694;-28.6605;0.366808
sun;0.00660202;-0.0031768;-0.000161372
jupiter;-0.307303;5.11841;-0.0189962
saturn;7.13598;-6.9375;-0.188978
uranus;-17.17;-6.79747;0.194874
neptune;14.8325;-26.2788;0.198226
sun;0.00828199;0.00339772;-0.000188951
jupiter;-3.10083;-4.45201;0.0899621
saturn;9.15892;2.38883;-0.413989
uranus;-13.2948;-13.0792;0.124466
neptune;19.4861;-22.9545;0.0225277
sun;0.00298562;-0.0051959;-5.04948e-05
jupiter;4.22591;2.56297;-0.105018
saturn;1.60612;8.93186;-0.20168
uranus;-7.41746;-17.4017;0.0352776
neptune;23.4362;-18.8014;-0.153987
sun;0.0144397;-0.00153952;-0.000379746
jupiter;-5.4642;-0.276856;0.120457
saturn;-7.71685;5.03277;0.242189
uranus;-0.462628;-19.2195;-0.0591216
neptune;26.5347;-13.9653;-0.324907
sun;0.00497089;0.00324468;-0.000228525
jupiter;4.24808;-2.69281;-0.0792023
saturn;-8.48952;-4.72243;0.421901
uranus;6.56488;-18.3951;-0.145522
neptune;28.6632;-8.61884;-0.48395
sun;0.00970635;-0.00214894;-0.000276289
jupiter;-3.35821;4.0937;0.0525754
saturn;-0.787024;-10.037;0.184616
uranus;12.7379;-15.1533;-0.212913
neptune;29.7385;-2.95583;-0.625212
sun;0.00398847;0.00522327;-0.000129905
jupiter;-0.113114;-5.29091;0.029028
saturn;7.68181;-6.3096;-0.221286
uranus;17.3073;-9.99555;-0.253478
neptune;29.7165;2.81604;-0.743402
sun;0.00189711;-0.00764005;1.56404e-05
jupiter;1.66376;4.74357;-0.0601442
saturn;8.89138;3.17546;-0.414788
uranus;19.7538;-3.60817;-0.262974
neptune;28.5943;8.48334;-0.834068
sun;0.0101848;-0.00234206;-0.00021833
jupiter;-4.47213;-3.16085;0.113419
saturn;0.779043;9.03572;-0.168687
uranus;19.8098;3.21721;-0.24069
neptune;26.4113;13.8356;-0.893787
sun;0.00405453;-0.0051269;-0.000131625
jupiter;4.90278;0.607839;-0.110025
saturn;-8.15971;4.33581;0.271208
uranus;17.4653;9.65129;-0.189274
neptune;23.2477;18.6738;-0.920312
sun;0.0140811;-0.0037091;-0.00038224
jupiter;-5.19081;1.57953;0.105117
saturn;-8.10943;-5.41603;0.416527
uranus;12.9701;14.8922;-0.11461
neptune;19.2215;22.8187;-0.912665
sun;0.00453074;0.00282995;-0.000171883
jupiter;2.92594;-4.20571;-0.0425772
saturn;-0.0199543;-10.0729;0.152902
uranus;6.83191;18.2367;-0.0255129
neptune;14.4831;26.1178;-0.871182
sun;0.00708884;-0.0073284;-0.00011428
jupiter;-1.5866;4.94108;0.00962873
saturn;8.12754;-5.65039;-0.250322
uranus;-0.203018;19.1644;0.0668108
neptune;9.20964;28.4518;-0.797498
sun;0.00796796;-0.000573378;-0.000133791
jupiter;-1.9998;-4.99974;0.0688607
saturn;8.51251;3.95353;-0.411124
uranus;-7.2008;17.4343;0.149729
neptune;3.59732;29.7389;-0.694461
sun;0.00584047;-0.0100817;-6.92951e-05
jupiter;3.39918;3.61523;-0.0923084
saturn;-0.134312;9.05525;-0.130932
uranus;-13.1446;13.1757;0.210791
neptune;-2.14661;29.9372;-0.565998
sun;0.0170032;-0.00332437;-0.000406701
jupiter;-5.27967;-1.4776;0.122451
saturn;-8.57044;3.54196;0.300721
uranus;-17.0984;6.93275;0.239957
neptune;-7.81234;29.0453;-0.416927
sun;0.00747969;-0.000145705;-0.000236388
jupiter;4.76349;-1.47195;-0.0964083
saturn;-7.63077;-6.12842;0.407559
uranus;-18.4019;-0.38135;0.231976
neptune;-13.1954;27.1025;-0.252769
sun;0.0138668;-0.00305111;-0.000325536
jupiter;-4.26365;3.23384;0.076482
saturn;0.821406;-10.048;0.117503
uranus;-16.8355;-7.6376;0.187838
neptune;-18.1041;24.1854;-0.0795275
sun;0.00653346;0.00390697;-0.00014596
jupiter;1.1384;-5.10249;0.00103565
saturn;8.5637;-4.93465;-0.279228
uranus;-12.6744;-13.7224;0.114728
neptune;-22.3661;20.4045;0.0965536
sun;0.00728779;-0.00814797;-8.1178e-05
jupiter;0.39407;5.06996;-0.0342737
saturn;8.11028;4.68739;-0.405214
uranus;-6.61305;-17.7617;0.0243727
neptune;-25.8345;15.8994;0.269209
sun;0.0135616;-0.000347853;-0.000302187
jupiter;-3.64246;-4.05193;0.0999065
saturn;-0.964844;9.00974;-0.0953236
uranus;0.404969;-19.2582;-0.0696021
neptune;-28.3917;10.8334;0.432371
sun;0.00777496;-0.00403016;-0.000226865
jupiter;4.55347;1.90933;-0.108967
saturn;-8.87974;2.78853;0.325045
uranus;7.37662;-18.121;-0.154179
neptune;-29.9528;5.38723;0.580367
sun;0.0165886;0.000282222;-0.000466332
jupiter;-5.44364;0.388122;0.116512
saturn;-7.14684;-6.73576;0.396469
uranus;13.3917;-14.6131;-0.218711
neptune;-30.468;-0.247155;0.708099
sun;0.00500227;0.0047617;-0.000205316
jupiter;3.85233;-3.28134;-0.0672603
saturn;1.57435;-9.95262;0.0843039
uranus;17.7271;-9.26383;-0.255799
neptune;-29.9232;-5.87316;0.8112
sun;0.00905885;-0.00428501;-0.000197949
jupiter;-2.77042;4.46926;0.0375728
saturn;8.88723;-4.20684;-0.304206
uranus;19.8931;-2.77764;-0.261587
neptune;-28.3402;-11.2956;0.886157
sun;0.00741399;0.00223116;-0.000181577
jupiter;-0.788225;-5.26931;0.043955
saturn;7.59532;5.38937;-0.394704
uranus;19.6524;4.04485;-0.235774
neptune;-25.7754;-16.3268;0.930415
sun;0.00707462;-0.00806374;-0.000169475
jupiter;2.33299;4.42384;-0.0733467
saturn;-1.86377;8.86498;-0.0557467
uranus;17.027;10.375;-0.181412
neptune;-22.3177;-20.7927;0.942448
sun;0.015979;0.000591588;-0.000470304
jupiter;-4.82594;-2.59893;0.118205
saturn;-9.14163;1.94842;0.348786
uranus;12.2997;15.4193;-0.104695
neptune;-18.0864;-24.5382;0.921811
sun;0.00593381;0.000920324;-0.000265654
jupiter;4.94849;-0.14416;-0.107138
saturn;-6.56376;-7.34782;0.381284
uranus;6.00847;18.4923;-0.014728
neptune;-13.2267;-27.4314;0.869155
sun;0.0128475;-0.000543613;-0.000364111
jupiter;-4.93874;2.19625;0.0962358
saturn;2.3968;-9.78764;0.0473809
uranus;-1.07401;19.1026;0.0770581
neptune;-7.90609;-29.3689;0.786208
sun;0.00398845;0.00427008;-0.000136719
jupiter;2.31838;-4.60869;-0.0269994
saturn;9.1966;-3.42107;-0.328887
uranus;-7.99763;17.0498;0.157961
neptune;-2.3086;-30.2788;0.675745
sun;0.00763727;-0.00748697;-0.000137006
jupiter;-0.907945;5.06991;-0.00617382
saturn;7.06322;6.04481;-0.382066
uranus;-13.7459;12.5117;0.215702
neptune;3.37021;-30.124;0.541513
sun;0.0119336;0.00133928;-0.000317596
jupiter;-2.62531;-4.73123;0.0813013
saturn;-2.67218;8.66715;-0.0187069
uranus;-17.4059;6.08189;0.240686
neptune;8.9299;-28.9038;0.388124
sun;0.00739487;-0.00376204;-0.000245605
jupiter;3.87742;3.07583;-0.100249
saturn;-9.31194;1.15773;0.367833
uranus;-18.3639;-1.28849;0.228305
neptune;14.1718;-26.6549;0.220918
sun;0.0149913;0.00269033;-0.000445894
jupiter;-5.41595;-0.826262;0.122018
saturn;-5.99007;-7.86212;0.364982
uranus;-16.4577;-8.45881;0.180361
neptune;18.9061;-23.4511;0.0457933
sun;0.00249416;0.00448417;-0.000132977
jupiter;4.5234;-2.14312;-0.0874942
saturn;3.12061;-9.57104;0.0135595
uranus;-12.0198;-14.3345;0.104702
neptune;22.9587;-19.4018;-0.130984
sun;0.00820583;-0.00318576;-0.000160589
jupiter;-3.79531;3.73237;0.0634607
saturn;9.39224;-2.64933;-0.349063
uranus;-5.78676;-18.0821;0.0133572
neptune;26.178;-14.6485;-0.303009
sun;0.0045585;0.0025078;-9.90815e-05
jupiter;0.466015;-5.24479;0.0167534
saturn;6.43127;6.64294;-0.364952
uranus;1.28007;-19.2542;-0.08002
neptune;28.4415;-9.36045;-0.463974
sun;0.00643001;-0.00805077;-0.000135406
jupiter;1.10553;4.92919;-0.0493482
saturn;-3.52467;8.3612;0.0214243
uranus;8.18125;-17.8065;-0.162621
neptune;29.6612;-3.72897;-0.60791
sun;0.0128474;0.0019279;-0.000380859
jupiter;-4.12434;-3.58922;0.108105
saturn;-9.42058;0.291669;0.385431
uranus;14.0251;-14.0404;-0.224159
neptune;29.7873;2.03977;-0.729434
sun;0.00303914;-0.000696164;-0.000154171
jupiter;4.78503;1.19125;-0.110337
saturn;-5.31653;-8.36554;0.344198
uranus;18.1155;-8.51135;-0.257665
neptune;28.8114;7.73282;-0.82397
sun;0.0101018;-0.000854955;-0.000256904
jupiter;-5.34902;1.03677;0.111014
saturn;3.90576;-9.27194;-0.023873
uranus;19.994;-1.93983;-0.259716
neptune;26.7673;13.1389;-0.887952
sun;0.000355488;0.00111234;-1.20055e-06
jupiter;3.35338;-3.83333;-0.053242
saturn;9.56297;-1.81405;-0.368609
uranus;19.4558;4.86635;-0.230394
neptune;23.7296;18.057;-0.918971
sun;0.00702479;-0.0101496;-8.26479e-05
jupiter;-2.1547;4.75046;0.0223925
saturn;5.77918;7.19705;-0.345614
uranus;16.5547;11.0789;-0.173157
neptune;19.8115;22.3047;-0.915881
sun;0.00970302;-0.00130752;-0.000238125
jupiter;-1.46775;-5.16052;0.0585137
saturn;-4.28893;8.01364;0.0589177
uranus;11.6047;15.9152;-0.0945776
neptune;15.1593;25.7254;-0.878837
sun;0.00752912;-0.00788472;-0.000206221
jupiter;2.92975;4.02144;-0.0845662
saturn;-9.45015;-0.517422;0.398812
uranus;5.17421;18.7102;-0.00401761
neptune;9.94694;28.195;-0.809292
sun;0.0144327;0.000141861;-0.000390271
jupiter;-5.10693;-2.00237;0.121351
saturn;-4.66582;-8.77816;0.323092
uranus;-1.93912;19.0035;0.0869174
neptune;4.36838;29.6262;-0.70993
sun;0.00283535;-0.000812631;-7.8145e-05
jupiter;4.89037;-0.865076;-0.101891
saturn;4.5893;-8.93852;-0.057717
uranus;-8.77153;16.6369;0.165528
neptune;-1.37024;29.9716;-0.584541
sun;0.010992;-0.00631088;-0.000174034
jupiter;-4.60123;2.78011;0.0857304
saturn;9.62918;-1.01259;-0.383639
uranus;-14.3114;11.8371;0.219786
neptune;-7.05893;29.2244;-0.43784
sun;0.00671391;-0.00106367;-0.000107993
jupiter;1.69701;-4.91829;-0.0114568
saturn;5.05106;7.67649;-0.322534
uranus;-17.6729;5.24351;0.240609
neptune;-12.4919;27.4184;-0.275277
sun;0.0116891;-0.0101353;-0.000226021
jupiter;-0.188409;5.10644;-0.0223063
saturn;-5.0625;7.56203;0.0979958
uranus;-18.2906;-2.16182;0.224076
neptune;-17.4751;24.6253;-0.102805
sun;0.0159336;0.00198839;-0.000431397
jupiter;-3.20185;-4.39301;0.0923385
saturn;-9.4002;-1.37745;0.409607
uranus;-16.0613;-9.2324;0.172655
neptune;-21.8333;20.9514;0.0733445
sun;0.00719185;-0.00183886;-0.000215371
jupiter;4.29006;2.44147;-0.106028
saturn;-3.91485;-9.15484;0.297086
uranus;-11.3696;-14.8938;0.0947994
neptune;-25.4155;16.5327;0.24689
sun;0.0137304;0.000881543;-0.000323443
jupiter;-5.47065;-0.174508;0.11985
saturn;5.3212;-8.504;-0.0949223
uranus;-4.98562;-18.3531;0.00284613
neptune;-28.1;11.53;0.411715
sun;0.00305678;0.00132343;-5.34188e-05
jupiter;4.17773;-2.80963;-0.0762568
saturn;9.65434;-0.143572;-0.397458
uranus;2.11525;-19.2108;-0.0896421
neptune;-29.7972;6.12212;0.562076
sun;0.0114313;-0.00747055;-0.000205326
jupiter;-3.2665;4.15217;0.0494148
saturn;4.29901;8.11277;-0.297077
uranus;8.93849;-17.4663;-0.170111
neptune;-30.4525;0.500004;0.692784
sun;0.0111358;0.00196375;-0.000315465
jupiter;-0.227308;-5.29892;0.0324496
saturn;-5.75668;7.08061;0.134567
uranus;14.6099;-13.4555;-0.228617
neptune;-30.0471;-5.1397;0.799363
sun;0.00998336;-0.00489931;-0.000307493
jupiter;1.78391;4.69575;-0.0633386
saturn;-9.29141;-2.17892;0.41697
uranus;18.4583;-7.7589;-0.258591
neptune;-28.598;-10.601;0.87818
sun;0.0140816;0.00456411;-0.000438267
jupiter;-4.53527;-3.06685;0.114448
saturn;-3.20565;-9.45293;0.27168
uranus;20.0543;-1.11251;-0.257024
neptune;-26.1572;-15.6949;0.926547
sun;0.00230557;0.000719287;-0.000112578
jupiter;4.91709;0.477371;-0.109401
saturn;5.94062;-8.05678;-0.127855
uranus;19.2246;5.66879;-0.224388
neptune;-22.8098;-20.2452;0.942804
sun;0.0108103;-0.00299375;-0.000237748
jupiter;-5.15705;1.68335;0.103291
saturn;9.57555;0.666856;-0.40655
uranus;16.056;11.7578;-0.164484
neptune;-18.6713;-24.0935;0.926366
sun;0.00491443;0.000436932;-0.000142443
jupiter;2.81942;-4.29039;-0.0389464
saturn;3.48473;8.45408;-0.268374
uranus;10.8947;16.3812;-0.0842377
neptune;-13.8842;-27.105;0.877745
sun;0.0118642;-0.00784122;-0.000311099
jupiter;-1.47289;4.96305;0.00605588
saturn;-6.43813;6.49452;0.171656
uranus;4.33823;18.8946;0.00669787
neptune;-8.61312;-29.1722;0.798537
sun;0.0132634;0.00440743;-0.000443615
jupiter;-2.11706;-4.96082;0.0718452
saturn;-9.09595;-3.01437;0.421036
uranus;-2.79232;18.871;0.096602
neptune;-3.04063;-30.2191;0.691393
sun;0.00599898;-0.00166166;-0.000230124
jupiter;3.48872;3.51865;-0.094351
saturn;-2.40349;-9.69884;0.241376
uranus;-9.521;16.1955;0.172785
neptune;2.63882;-30.204;0.559944
sun;0.0117763;0.00254606;-0.000315944
jupiter;-5.31443;-1.37447;0.122647
saturn;6.59462;-7.49868;-0.163645
uranus;-14.8426;11.1436;0.223462
neptune;8.22506;-29.1213;0.408699
sun;0.00124307;0.000364707;-2.96173e-05
jupiter;4.71882;-1.60337;-0.0941626
saturn;9.44325;1.54422;-0.413757
uranus;-17.9006;4.39968;0.240067
neptune;13.5189;-27.0031;0.242913
sun;0.0114591;-0.00622612;-0.000230472
jupiter;-4.19305;3.31533;0.0736694
saturn;2.64767;8.74919;-0.237109
uranus;-18.1781;-3.02541;0.219378
neptune;18.3291;-23.9186;0.0684293
sun;0.00892658;0.0027645;-0.000279909
jupiter;1.01954;-5.13863;0.00476092
saturn;-7.03956;5.88664;0.20621
uranus;-15.6296;-9.98231;0.164571
neptune;22.479;-19.9725;-0.10852
sun;0.00953473;-0.00420312;-0.000288503
jupiter;0.518813;5.05279;-0.0379144
saturn;-8.84941;-3.78923;0.42219
uranus;-10.6927;-15.4208;0.0845846
neptune;25.814;-15.3025;-0.281538
sun;0.0111289;0.00602435;-0.00034958
jupiter;-3.73404;-3.97357;0.101914
saturn;-1.64951;-9.87619;0.212296
uranus;-4.17178;-18.5883;-0.00794503
neptune;28.2076;-10.0745;-0.444289
sun;0.000280905;-0.00057132;-2.00552e-05
jupiter;4.59796;1.78038;-0.109233
saturn;7.13671;-6.94762;-0.194807
uranus;2.94729;-19.1317;-0.0994178
neptune;29.567;-4.47728;-0.59075
sun;0.00896095;-0.00238657;-0.000161476
jupiter;-5.4395;0.497279;0.115551
saturn;9.22091;2.33788;-0.416446
uranus;9.6779;-17.0949;-0.177607
neptune;29.8373;1.28465;-0.71545
sun;0.00210654;-0.00103216;-4.35298e-05
jupiter;3.76143;-3.39907;-0.0638215
saturn;1.77999;8.93497;-0.203791
uranus;15.1653;-12.8483;-0.232948
neptune;29.0044;6.99891;-0.8137
sun;0.0108656;-0.00805386;-0.000259187
jupiter;-2.66547;4.51558;0.0340851
saturn;-7.59984;5.18637;0.239862
uranus;18.7641;-6.99587;-0.259269
neptune;27.0968;12.4536;-0.881796
sun;0.0095542;0.00352387;-0.000321953
jupiter;-0.921904;-5.263;0.0477385
saturn;-8.51106;-4.57726;0.419376
uranus;20.0743;-0.287863;-0.253977
neptune;24.1837;17.4459;-0.917171
sun;0.00438129;-0.004623;-0.000136227
jupiter;2.44763;4.34615;-0.0761945
saturn;-0.812428;-9.98532;0.178374
uranus;18.9537;6.45493;-0.217954
neptune;20.3734;21.7906;-0.91851
sun;0.00933815;0.000416447;-0.000211161
jupiter;-4.88766;-2.50467;0.119383
saturn;7.69399;-6.27913;-0.22815
uranus;15.521;12.4077;-0.155376
neptune;15.8082;25.3274;-0.885804
sun;0.000102791;-0.00472562;5.06022e-05
jupiter;4.93866;-0.296214;-0.105669
saturn;8.92821;3.19095;-0.41645
uranus;10.1546;16.8085;-0.0734919
neptune;10.6587;27.9276;-0.820342
sun;0.0123582;-0.00905661;-0.000219976
jupiter;-4.88506;2.29402;0.0938844
saturn;0.886336;9.06649;-0.167632
uranus;3.48289;19.0344;0.0177288
neptune;5.11681;29.4987;-0.724645
sun;0.00875978;-0.0010903;-0.000243883
jupiter;2.20489;-4.68237;-0.0231061
saturn;-8.08354;4.46491;0.271138
uranus;-3.65034;18.6915;0.106376
neptune;-0.612685;29.9876;-0.602353
sun;0.0121981;-0.00745708;-0.00030768
jupiter;-0.772745;5.08066;-0.0102462
saturn;-8.12817;-5.30659;0.414121
uranus;-10.2594;15.7103;0.179865
neptune;-6.31983;29.3824;-0.458073
sun;0.012263;0.00352675;-0.000331568
jupiter;-2.73771;-4.67508;0.0841697
saturn;-0.0283597;-10.0355;0.146205
uranus;-15.3487;10.4171;0.226734
neptune;-11.7977;27.7114;-0.297177
sun;0.00390827;-0.00457669;-4.83189e-05
jupiter;3.96359;2.95242;-0.101671
saturn;8.14492;-5.63327;-0.256703
uranus;-18.0952;3.54057;0.238995
neptune;-16.8504;25.0417;-0.125569
sun;0.0129875;-0.0033089;-0.000225121
jupiter;-5.43404;-0.712292;0.121763
saturn;8.56477;3.94793;-0.412425
uranus;-18.0339;-3.88363;0.214169
neptune;-21.2997;21.475;0.0505363
sun;0.00605246;-0.00274996;-0.000114945
jupiter;4.46446;-2.29196;-0.0847261
saturn;-0.00682837;9.09129;-0.130731
uranus;-15.1772;-10.7087;0.156137
neptune;-24.991;17.1441;0.224845
sun;0.0161892;-0.00654566;-0.000381191
jupiter;-3.69302;3.80844;0.0598799
saturn;-8.50306;3.6788;0.300142
uranus;-10.011;-15.9125;0.0743136
neptune;-27.7984;12.2066;0.3912
sun;0.0119135;0.00529689;-0.000377641
jupiter;0.326458;-5.27097;0.0209484
saturn;-7.65622;-6.01611;0.404429
uranus;-3.36878;-18.7862;-0.0185308
neptune;-29.6277;6.83961;0.543796
sun;0.00833758;-0.00296198;-0.000225414
jupiter;1.25049;4.88308;-0.0532554
saturn;0.820684;-9.99321;0.109509
uranus;3.75525;-19.0228;-0.10887
neptune;-30.4198;1.23295;0.677357
sun;0.0110288;0.00376315;-0.000270438
jupiter;-4.21015;-3.49867;0.110026
saturn;8.58348;-4.85986;-0.286554
uranus;10.3834;-16.7051;-0.184677
neptune;-30.1511;-4.41684;0.787298
sun;0.00224235;-0.00322446;-2.83846e-05
jupiter;4.82074;1.03329;-0.110134
saturn;8.11014;4.75398;-0.404867
uranus;15.6818;-12.2343;-0.236817
neptune;-28.8339;-9.9132;0.869866
sun;0.014237;-0.00457219;-0.000329045
jupiter;-5.31435;1.16112;0.109003
saturn;-0.926305;9.05373;-0.0910253
uranus;19.0309;-6.23697;-0.259522
neptune;-26.5161;-15.0657;0.922245
sun;0.00811187;0.00200596;-0.000298512
jupiter;3.25225;-3.9377;-0.049583
saturn;-8.85196;2.87476;0.326774
uranus;20.0588;0.523182;-0.250582
neptune;-23.2786;-19.6959;0.942641
sun;0.0125078;-0.00369928;-0.000382863
jupiter;-2.01501;4.80322;0.0178636
saturn;-7.15146;-6.67297;0.392784
uranus;18.6532;7.21934;-0.211268
neptune;-19.2334;-23.6429;0.930332
sun;0.00952988;0.00661074;-0.00033484
jupiter;-1.60461;-5.12283;0.0621272
saturn;1.60848;-9.90975;0.0750705
uranus;14.9644;13.0288;-0.146129
neptune;-14.5196;-26.7684;0.88569
sun;0.00296693;-0.00374458;-8.14841e-05
jupiter;3.05308;3.92157;-0.0872448
saturn;8.91831;-4.13614;-0.311405
uranus;9.40256;17.201;-0.0627454
neptune;-9.29977;-28.9613;0.810179
sun;0.011193;-0.000967853;-0.000256271
jupiter;-5.15851;-1.87848;0.121919
saturn;7.60498;5.43911;-0.393824
uranus;2.6258;19.1357;0.0286754
neptune;-3.75452;-30.1414;0.70633
sun;0.00433506;-0.0027287;-0.000139346
jupiter;4.86428;-1.0352;-0.0999996
saturn;-1.81542;8.90487;-0.0518209
uranus;-4.49818;18.474;0.116053
neptune;1.92273;-30.2625;0.577658
sun;0.0153746;-0.00441655;-0.000423817
jupiter;-4.51731;2.8921;0.0823629
saturn;-9.12009;2.02314;0.350238
uranus;-10.9747;15.1909;0.186809
neptune;7.53218;-29.3145;0.428574
sun;0.00879005;0.00590171;-0.000339642
jupiter;1.54699;-4.98057;-0.00682782
saturn;-6.56369;-7.29043;0.376717
uranus;-15.8204;9.66293;0.229839
neptune;12.8741;-27.3249;0.264255
sun;0.00757451;-0.00287499;-0.000214701
jupiter;-0.0288837;5.09993;-0.0269163
saturn;2.44221;-9.72249;0.0368846
uranus;-18.247;2.66344;0.237724
neptune;17.7556;-24.3582;0.0904836
sun;0.0085484;0.00439889;-0.000214321
jupiter;-3.32489;-4.31412;0.0953278
saturn;9.21735;-3.28572;-0.336384
uranus;-17.8429;-4.74767;0.208718
neptune;21.9981;-20.5149;-0.086547
sun;0.00152427;-0.00454601;2.46298e-06
jupiter;4.36671;2.28419;-0.106982
saturn;6.9949;6.15964;-0.378306
uranus;-14.6796;-11.4276;0.147422
neptune;25.4439;-15.9286;-0.260448
sun;0.0133317;-0.00310737;-0.000306247
jupiter;-5.4711;-0.0311414;0.118677
saturn;-2.7271;8.68605;-0.00971615
uranus;-9.29175;-16.3839;0.0637537
neptune;27.9626;-10.762;-0.424862
sun;0.00571387;0.00166035;-0.000220638
jupiter;4.09133;-2.95281;-0.0727952
saturn;-9.31727;1.15717;0.371343
uranus;-2.54049;-18.9532;-0.029332
neptune;29.457;-5.20133;-0.57371
sun;0.01132;-0.00293193;-0.000319078
jupiter;-3.13674;4.24174;0.044962
saturn;-5.94729;-7.8557;0.359021
uranus;4.57439;-18.8769;-0.118446
neptune;29.8671;0.550642;-0.701442
sun;0.0058301;0.00623855;-0.000200765
jupiter;-0.390201;-5.29746;0.0370298
saturn;3.21323;-9.50385;0.00122263
uranus;11.0863;-16.2799;-0.191841
neptune;29.174;6.28211;-0.803261
sun;0.00170026;-0.00572068;6.64991e-06
jupiter;1.93851;4.62066;-0.0669616
saturn;9.423;-2.50238;-0.356538
uranus;16.1821;-11.5934;-0.240704
neptune;27.4003;11.7807;-0.875328
sun;0.00885102;-0.00166492;-0.000164252
jupiter;-4.62537;-2.94973;0.116189
saturn;6.36319;6.7461;-0.36038
uranus;19.2707;-5.46354;-0.259729
neptune;24.6103;16.842;-0.914927
sun;0.00272197;-0.00574222;-6.16167e-05
jupiter;4.93469;0.284522;-0.108488
saturn;-3.57212;8.36889;0.0300737
uranus;20.0105;1.33413;-0.247113
neptune;20.9073;21.2783;-0.920579
sun;0.0142773;-0.00537251;-0.000366896
jupiter;-5.09732;1.82038;0.100522
saturn;-9.42171;0.275756;0.388226
uranus;18.3198;7.96878;-0.204501
neptune;16.4297;24.9257;-0.892114
sun;0.0061016;0.00265069;-0.000229863
jupiter;2.6739;-4.40261;-0.0340602
saturn;-5.26014;-8.35965;0.336962
uranus;14.3797;13.6214;-0.136815
neptune;11.3447;27.6512;-0.830661
sun;0.00778243;-0.00634876;-0.000164754
jupiter;-1.30227;4.99492;0.00101533
saturn;4.00942;-9.17411;-0.0374724
uranus;8.63172;17.554;-0.0519822
neptune;5.84176;29.3574;-0.738589
sun;0.00771083;0.000839581;-0.000149662
jupiter;-2.2697;-4.90975;0.0758823
saturn;9.57015;-1.60212;-0.375754
uranus;1.76227;19.1902;0.0395185
neptune;0.124676;29.9861;-0.619404
sun;0.00382504;-0.00955754;-6.95656e-06
jupiter;3.61598;3.37106;-0.096641
saturn;5.621;7.34418;-0.337416
uranus;-5.33923;18.207;0.125482
neptune;-5.59681;29.5199;-0.477592
sun;0.0158176;-0.00511557;-0.000344423
jupiter;-5.34826;-1.22223;0.122387
saturn;-4.42824;7.971;0.0724545
uranus;-11.6697;14.6271;0.193387
neptune;-11.115;27.982;-0.318434
sun;0.00815254;-0.00174164;-0.000245154
jupiter;4.66951;-1.78324;-0.0914358
saturn;-9.45055;-0.619765;0.402624
uranus;-16.2591;8.87691;0.232458
neptune;-16.2323;25.4344;-0.14778
sun;0.0154239;-0.00389963;-0.000382416
jupiter;-4.07444;3.44143;0.0693616
saturn;-4.54461;-8.81196;0.313488
uranus;-18.3578;1.77149;0.23595
neptune;-20.7676;21.9749;0.0281749
sun;0.00823134;0.00487579;-0.000222566
jupiter;0.848449;-5.18039;0.0098501
saturn;4.74288;-8.82111;-0.0733676
uranus;-17.6109;-5.60804;0.202864
neptune;-24.5632;17.7325;0.203126
sun;0.00696843;-0.00662334;-8.76924e-05
jupiter;0.705272;5.01683;-0.0425983
saturn;9.6371;-0.781437;-0.390374
uranus;-14.1494;-12.1269;0.138486
neptune;-27.4889;12.862;0.370884
sun;0.0125384;-0.000116562;-0.000254544
jupiter;-3.85566;-3.86832;0.104581
saturn;4.88448;7.80974;-0.313133
uranus;-8.55399;-16.8259;0.0531861
neptune;-29.4464;7.53835;0.525582
sun;0.00702561;-0.00484951;-0.000174078
jupiter;4.67358;1.58582;-0.109859
saturn;-5.19644;7.50197;0.11125
uranus;-1.71;-19.0881;-0.0399395
neptune;-30.3719;1.95036;0.661861
sun;0.0175335;-0.00112053;-0.000475301
jupiter;-5.40718;0.661417;0.113342
saturn;-9.39187;-1.49406;0.412458
uranus;5.38041;-18.7022;-0.127653
neptune;-30.2372;-3.70584;0.775037
sun;0.00695267;0.00525978;-0.000275687
jupiter;3.63971;-3.55269;-0.0593553
saturn;-3.78457;-9.17992;0.286291
uranus;11.7647;-15.8325;-0.198537
neptune;-29.05;-9.23322;0.861241
sun;0.00983732;-0.00270572;-0.000247035
jupiter;-2.49421;4.59865;0.0286889
saturn;5.46876;-8.35001;-0.111152
uranus;16.6531;-10.9396;-0.244156
neptune;-26.8537;-14.4401;0.917532
sun;0.00703424;0.00422939;-0.000186973
jupiter;-1.09762;-5.24041;0.0524849
saturn;9.61386;0.145134;-0.402769
uranus;19.4804;-4.6888;-0.259569
neptune;-23.7256;-19.1461;0.941984
sun;0.00485907;-0.0072274;-9.49756e-05
jupiter;2.61928;4.23449;-0.0799445
saturn;4.02743;8.2619;-0.283265
uranus;19.9342;2.13511;-0.243408
neptune;-19.7737;-23.1876;0.933734
sun;0.0148026;-0.000688993;-0.00041033
jupiter;-4.96279;-2.34446;0.12008
saturn;-5.9669;6.94398;0.15213
uranus;17.9639;8.69856;-0.197679
neptune;-15.1342;-26.4231;0.893021
sun;0.00621111;8.82252e-05;-0.000272111
jupiter;4.93367;-0.492465;-0.104104
saturn;-9.25873;-2.38101;0.419625
